stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
725060,14756,2018,08,09,74.9,24,73.5,24,1008.0,14,1007.2,24,3.6,24,9.2,24,14.0,999.9,82.9,,70.0,,0.0,G,999.9,1,1,0,0,1,0
725060,14756,2018,10,11,67.2,24,65.9,24,1009.6,14,1008.8,24,4.1,24,8.9,24,20.0,25.1,72.0,,64.0,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2018,06,04,51.0,24,50.1,24,1011.1,14,1007.8,24,6.2,24,13.5,24,20.0,27.0,57.0,,46.9,,0.15,G,999.9,0,1,0,0,0,0
725060,14756,2018,10,28,56.8,24,52.7,24,1007.4,14,1004.5,24,6.9,24,13.4,24,19.0,27.0,61.0,,44.1,,0.99,G,999.9,0,1,0,0,0,0
725060,14756,2018,02,24,42.3,24,41.5,24,1020.5,14,1018.1,11,5.0,24,11.4,24,21.0,27.0,48.9,,35.1,,0.09,G,999.9,1,1,0,0,0,0
725060,14756,2018,05,14,50.5,24,49.6,24,1016.9,14,1015.1,24,6.4,24,5.5,24,9.9,999.9,57.0,,48.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,07,29,72.9,24,69.1,24,1016.8,15,1014.7,24,6.5,24,6.3,24,14.0,999.9,80.1,,66.9,,0.06,A,999.9,1,1,0,0,0,0
725060,14756,2018,03,08,39.6,24,36.3,24,999.1,15,994.8,24,8.2,24,15.8,24,27.0,39.0,46.0,,34.0,,0.79,G,999.9,0,1,0,0,0,0
725060,14756,2018,03,15,36.5,24,28.1,24,996.7,16,995.0,16,9.7,24,20.1,24,24.1,33.0,39.9,,33.1,,0.0,G,999.9,0,0,1,0,0,0
725060,14756,2018,09,27,66.3,24,62.6,24,1016.6,16,1014.9,24,8.5,24,13.2,24,21.0,28.0,75.0,,60.1,,0.11,G,999.9,0,1,0,0,0,0
725060,14756,2018,04,02,37.7,24,31.2,24,1018.7,16,1017.2,24,8.1,24,8.4,24,14.0,999.9,50.0,,33.1,,0.01,G,999.9,1,1,1,0,0,0
725060,14756,2018,11,03,59.7,24,55.6,24,1008.9,17,1006.1,23,5.4,24,19.2,24,32.1,38.1,64.0,,54.0,,0.46,G,999.9,0,1,0,0,0,0
725060,14756,2018,06,02,63.1,24,60.8,24,1007.0,17,1005.2,24,4.4,24,7.9,24,18.1,24.1,75.9,,55.9,,0.0,I,999.9,1,0,0,0,0,0
725060,14756,2018,08,19,68.5,24,65.5,24,1013.6,17,1011.4,24,8.9,24,13.1,24,19.0,24.1,81.0,,66.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2018,11,10,52.2,24,44.9,24,1009.3,17,1006.9,24,7.5,24,19.1,24,32.1,44.1,62.1,,39.0,,1.32,G,999.9,0,1,0,0,0,0
725060,14756,2018,10,27,50.0,24,45.3,24,1015.4,17,1011.2,24,5.7,24,16.0,24,28.0,40.0,59.0,,33.1,,0.2,G,999.9,0,1,0,0,0,0
725060,14756,2018,09,14,64.9,24,60.7,24,1024.2,17,1022.7,24,9.2,24,7.1,24,12.0,999.9,73.9,,59.0,,0.01,G,999.9,1,0,0,0,0,0
725060,14756,2018,01,12,43.7,24,43.7,24,1021.7,17,1018.9,24,5.6,24,13.4,24,19.0,27.0,48.0,,30.9,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2018,10,02,64.7,24,62.1,24,1022.8,18,1021.8,24,9.5,24,6.6,24,11.1,999.9,71.1,,52.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,09,11,68.9,24,67.5,24,1021.2,18,1019.6,24,7.4,24,10.0,24,15.9,24.1,75.9,,61.0,,0.18,G,999.9,1,1,0,0,0,0
725060,14756,2018,05,28,53.4,24,52.6,24,1017.4,18,1015.6,24,5.8,24,11.6,24,18.1,24.1,57.9,,50.0,,0.08,G,999.9,0,1,0,0,0,0
725060,14756,2018,11,19,46.7,24,41.0,24,1021.0,18,1019.4,24,10.0,24,5.0,24,8.9,999.9,54.0,*,37.9,*,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,12,16,43.8,24,37.8,24,1017.9,18,1015.6,24,8.4,24,15.2,24,20.0,28.9,51.1,,42.1,,0.55,B,999.9,0,1,0,0,0,0
725060,14756,2018,02,02,34.2,24,30.8,24,1011.1,18,1008.6,24,6.4,24,11.9,24,22.0,28.0,44.1,,23.0,,0.07,G,999.9,0,1,1,0,0,0
725060,14756,2018,08,14,72.8,24,71.4,24,1013.0,18,1011.6,24,4.5,24,6.9,24,11.1,999.9,80.1,,64.9,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,02,26,42.1,24,40.1,24,1016.7,18,1014.1,12,6.5,24,10.7,24,15.0,999.9,46.9,,39.0,,0.72,G,999.9,1,0,0,0,0,0
725060,14756,2018,08,12,70.9,24,69.7,24,1017.6,18,1015.7,24,7.8,24,7.3,24,11.1,999.9,75.9,,64.0,,0.01,G,999.9,0,1,0,0,0,0
725060,14756,2018,04,06,38.0,24,25.2,24,1019.0,19,1016.1,24,9.4,24,12.2,24,27.0,36.9,46.9,,28.9,,0.0,G,999.9,0,1,1,0,0,0
725060,14756,2018,01,22,36.4,24,35.9,24,1023.6,19,1022.1,24,7.6,24,4.0,24,11.1,999.9,48.9,,27.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,02,25,42.5,24,41.5,24,1021.5,19,1014.8,7,6.4,24,12.3,24,22.9,31.1,48.9,,39.0,,0.21,G,999.9,1,1,0,0,0,0
725060,14756,2018,06,06,54.8,24,50.8,24,1008.9,19,1007.3,24,9.7,24,9.6,24,15.0,999.9,61.0,,50.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,04,07,43.5,24,37.2,24,1008.6,19,1006.5,24,8.7,24,10.7,24,21.0,29.9,50.0,,28.9,,0.1,G,999.9,0,1,0,0,0,0
725060,14756,2018,10,15,57.1,24,51.9,24,1021.9,20,1019.0,24,9.1,24,9.8,24,18.1,22.9,64.9,,43.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,04,27,48.8,24,46.9,24,1011.9,20,1009.7,24,7.8,24,9.2,24,22.0,999.9,55.9,,39.9,,0.03,G,999.9,1,1,0,0,0,0
725060,14756,2018,12,03,51.0,24,49.0,24,1001.7,20,1000.1,24,2.7,24,11.3,24,15.9,21.0,54.0,,42.1,,0.66,G,999.9,1,1,0,0,0,0
725060,14756,2018,12,01,38.3,24,31.9,24,1020.3,20,1018.7,24,9.9,24,5.7,24,8.9,999.9,44.1,,33.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,03,28,40.4,24,32.9,24,1018.5,20,1016.6,24,10.0,24,10.1,24,14.0,999.9,48.0,,30.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,09,30,61.0,24,53.5,24,1025.6,20,1023.7,24,9.7,24,4.7,24,8.9,999.9,72.0,,51.1,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,06,18,62.9,24,60.4,24,1017.2,20,1014.8,24,9.1,24,9.6,24,15.9,19.0,82.0,,57.9,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,06,15,59.0,24,54.0,24,1011.3,20,1009.8,24,9.3,24,6.2,24,12.0,999.9,71.1,,54.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,02,15,40.8,24,40.8,24,1013.7,21,1012.1,24,2.2,24,9.7,24,15.0,999.9,44.1,,30.9,,0.35,G,999.9,1,1,0,0,0,0
725060,14756,2018,04,29,50.5,24,48.7,24,1010.3,21,1008.7,24,9.2,24,5.9,24,9.9,15.0,60.1,,43.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,02,10,41.6,24,39.0,24,1028.8,21,1026.4,24,9.0,24,11.3,24,15.0,999.9,48.0,,21.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,01,09,38.3,24,32.3,24,1016.8,21,1015.1,24,9.3,24,14.6,24,21.0,28.0,43.0,,30.9,,0.01,G,999.9,0,1,0,0,0,0
725060,14756,2018,04,30,46.2,24,40.4,24,1013.5,21,1011.9,24,10.0,24,12.0,24,19.0,22.0,57.9,,41.0,,0.07,G,999.9,0,1,0,0,0,0
725060,14756,2018,04,03,35.3,24,32.5,24,1021.9,21,1020.5,24,9.3,24,7.5,24,17.1,21.0,45.0,,24.1,,0.3,G,999.9,0,1,0,0,0,0
725060,14756,2018,02,08,34.6,24,28.2,24,1020.8,21,1017.4,24,8.4,24,14.5,24,22.0,34.0,48.9,,21.9,,0.62,G,999.9,0,1,1,0,0,0
725060,14756,2018,11,05,47.5,24,41.9,24,1030.9,21,1029.6,24,9.7,24,9.2,24,20.0,32.1,53.1,,37.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,10,21,48.5,24,41.4,24,1004.7,22,1003.2,24,9.1,24,11.8,24,27.0,35.9,62.1,,42.1,,0.2,G,999.9,0,1,0,0,0,0
725060,14756,2018,12,04,40.6,24,28.1,24,1007.8,23,1006.1,24,10.0,24,12.1,24,19.0,26.0,54.0,,34.0,,0.02,G,999.9,0,0,0,0,0,0
725060,14756,2018,11,15,34.0,24,18.9,24,1033.3,23,1031.4,24,9.9,24,10.6,24,20.0,28.0,44.1,,28.9,,0.0,G,999.9,0,1,1,0,0,0
725060,14756,2018,06,03,52.8,24,48.1,24,1016.4,23,1014.8,24,10.0,24,11.8,24,18.1,25.1,57.9,*,46.9,*,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,12,07,38.0,24,22.5,24,1022.0,23,1020.4,24,9.8,24,11.0,24,15.9,22.0,42.1,,27.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,01,21,39.7,24,31.7,24,1018.2,24,1016.5,24,10.0,24,7.2,24,12.0,999.9,48.9,,28.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,03,17,33.3,24,17.6,24,1005.7,24,1004.1,24,10.0,24,19.7,24,28.0,35.0,39.9,,28.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,07,30,71.3,24,66.7,24,1020.4,24,1018.7,24,9.9,24,5.8,24,8.0,999.9,80.1,,64.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,08,10,76.9,24,68.4,24,1010.2,24,1008.6,24,9.6,24,6.4,24,9.9,999.9,86.0,,68.0,,0.04,G,999.9,0,0,0,0,0,0
725060,14756,2018,03,19,30.5,24,6.6,24,1011.7,24,1010.1,24,10.0,24,12.2,24,20.0,26.0,37.0,,21.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,12,10,35.5,24,23.8,24,1018.4,24,1016.8,24,10.0,24,10.1,24,18.1,999.9,43.0,,25.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,11,08,52.1,24,38.7,24,1020.3,24,1018.7,24,9.9,24,11.1,24,18.1,22.0,61.0,,44.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,10,22,43.3,24,24.9,24,1021.0,24,1019.4,24,10.0,24,11.7,24,18.1,28.0,52.0,,36.0,,0.36,G,999.9,0,0,0,0,0,0
725060,14756,2018,07,14,64.9,24,59.5,24,1021.4,24,1019.8,24,10.0,24,4.7,23,9.9,999.9,73.9,,54.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,02,09,28.3,24,17.3,24,1032.6,24,1031.0,24,10.0,24,6.2,23,11.1,19.0,42.1,,19.9,,0.08,G,999.9,0,0,0,0,0,0
725060,14756,2018,07,07,67.3,24,52.8,24,1023.6,24,1021.5,24,9.9,24,12.8,24,21.0,28.9,75.9,,60.1,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2018,10,19,49.2,24,33.4,24,1022.9,24,1021.3,24,10.0,24,13.7,24,21.0,31.1,59.0,,39.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,05,02,54.5,24,45.7,24,1016.7,24,1015.1,24,10.0,24,13.1,24,19.0,22.0,66.0,,43.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,05,05,58.0,24,47.5,24,1013.8,24,1012.1,24,9.2,24,13.5,24,21.0,28.0,66.0,,51.1,,0.0,I,999.9,0,0,0,0,0,0
725060,14756,2018,04,01,44.2,24,40.5,24,1017.3,24,1015.6,24,10.0,24,13.4,24,20.0,27.0,50.0,,39.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,11,11,39.9,24,21.2,24,1022.8,24,1021.1,24,10.0,24,13.7,24,25.1,31.1,44.1,*,37.0,*,0.31,G,999.9,0,0,0,0,0,0
725060,14756,2018,03,01,46.7,24,41.0,24,1011.2,24,1009.6,24,10.0,24,8.5,24,14.0,999.9,60.1,,39.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,01,27,36.8,24,30.7,24,1034.3,24,1032.6,24,10.0,24,12.2,24,18.1,24.1,46.0,,17.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,09,09,62.6,24,50.8,24,1022.8,24,1021.2,24,10.0,24,10.0,24,15.9,22.9,73.0,,59.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2018,01,07,9.3,24,-0.5,24,1028.3,24,1026.7,24,10.0,24,12.7,24,19.0,27.0,19.9,,1.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,01,31,25.0,24,14.8,24,1019.2,24,1017.5,24,10.0,24,13.1,24,18.1,25.1,37.0,,19.9,,0.18,G,999.9,0,0,0,0,0,0
725060,14756,2018,09,01,65.0,24,59.4,24,1026.7,24,1025.0,24,10.0,24,7.2,24,11.1,17.1,75.0,,55.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,12,23,36.7,24,23.9,24,1015.1,24,1013.5,24,10.0,24,11.6,24,20.0,32.1,51.1,,32.0,,0.02,G,999.9,0,0,0,0,0,0
725060,14756,2018,01,11,38.5,24,38.0,24,1030.1,24,1028.5,24,10.0,24,8.6,24,12.0,999.9,45.0,,21.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,08,22,68.1,24,67.4,24,1008.0,12,1007.2,24,4.8,24,8.1,24,14.0,999.9,75.9,,62.1,,0.05,G,999.9,1,1,0,0,0,0
725060,14756,2018,09,13,66.1,24,63.8,24,1024.7,11,1023.2,24,6.3,24,8.4,24,13.0,999.9,79.0,,63.0,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2018,01,23,45.3,24,45.3,24,1012.9,11,1011.4,24,4.4,24,16.2,24,26.0,35.9,51.1,,27.0,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2018,11,06,56.8,24,56.2,24,1014.3,11,1014.7,24,2.1,24,12.1,24,17.1,25.1,61.0,,39.0,,0.38,G,999.9,1,1,0,0,0,0
725060,14756,2018,10,12,63.1,24,60.6,24,999.7,7,997.2,24,5.2,24,14.8,24,31.1,42.0,72.0,,54.0,,1.46,G,999.9,0,1,0,0,0,0
725060,14756,2018,07,18,71.2,24,66.7,24,1010.1,13,1008.2,24,7.9,24,9.0,24,18.1,22.9,77.0,,66.9,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,02,11,46.3,24,46.3,24,1017.9,13,1016.6,24,1.2,24,9.7,24,18.1,26.0,52.0,,36.0,,0.61,G,999.9,1,1,0,0,0,0
725060,14756,2018,01,28,43.4,24,43.2,24,1025.3,13,1023.1,24,4.4,24,9.5,24,18.1,999.9,46.0,,28.9,,0.01,G,999.9,1,1,0,0,0,0
725060,14756,2018,03,13,35.0,24,33.4,21,995.9,14,992.7,24,3.4,24,31.0,24,44.1,58.1,46.0,,27.0,,1.54,G,999.9,1,1,1,0,0,0
725060,14756,2018,05,09,51.2,24,50.1,24,1021.8,14,1020.4,24,4.0,24,7.7,24,14.0,17.1,61.0,*,46.9,*,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,07,26,69.8,24,69.4,24,1014.3,14,1012.2,24,4.7,24,13.9,24,19.0,24.1,75.9,,66.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,07,16,68.7,24,67.9,24,1015.6,14,1014.0,24,2.6,24,4.7,24,8.9,999.9,75.0,,61.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,05,10,51.0,24,50.2,24,1015.1,14,1013.7,24,6.2,24,12.2,24,15.9,20.0,59.0,,48.0,,0.01,G,999.9,1,1,0,0,0,0
725060,14756,2018,07,21,59.8,24,9999.9,0,1021.0,15,1019.5,24,6.8,24,6.7,24,15.0,17.1,73.0,,52.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,04,14,47.7,24,45.0,24,1017.1,15,1014.9,24,7.0,24,13.7,24,21.0,28.9,52.0,*,42.1,*,0.08,G,999.9,0,0,0,0,0,0
725060,14756,2018,06,01,58.6,24,58.4,24,1012.6,15,1010.5,24,4.8,24,6.2,24,8.9,999.9,64.9,,51.1,,0.13,G,999.9,1,1,0,0,0,0
725060,14756,2018,12,17,42.2,24,39.7,24,1001.1,15,999.0,24,6.2,24,14.6,24,21.0,28.9,46.4,*,37.4,*,0.22,C,999.9,0,1,0,0,0,0
725060,14756,2018,11,27,46.9,24,42.2,24,993.6,15,992.5,24,7.2,24,19.3,24,28.9,39.0,51.1,,42.1,,0.57,G,999.9,0,1,0,0,0,0
725060,14756,2018,03,04,39.6,24,33.6,24,1013.5,16,1011.8,24,9.9,24,23.4,24,29.9,40.0,43.0,,36.0,,0.11,G,999.9,0,1,0,0,0,0
725060,14756,2018,10,03,64.4,24,62.3,24,1017.0,16,1014.8,24,7.7,24,9.4,24,19.0,999.9,71.1,,59.0,,0.71,G,999.9,0,1,0,0,0,0
725060,14756,2018,01,04,37.1,24,35.9,24,1002.4,16,997.6,20,5.9,24,21.0,24,40.0,51.1,42.8,*,27.0,*,0.07,G,999.9,0,1,1,0,0,0
725060,14756,2018,06,14,63.8,24,58.8,24,1005.8,17,1004.3,24,5.3,24,13.6,24,19.0,29.9,70.0,*,59.0,*,0.18,G,999.9,1,0,0,0,0,0
725060,14756,2018,08,18,73.9,24,72.4,24,1010.8,17,1010.3,24,5.9,24,9.4,24,15.9,24.1,82.9,,66.0,,0.05,G,999.9,1,1,0,0,0,0
725060,14756,2018,09,18,71.0,24,69.2,24,1012.1,17,1009.6,24,8.1,24,8.7,24,15.9,22.0,75.9,*,68.0,*,0.01,G,999.9,0,1,0,0,1,0
725060,14756,2018,03,05,37.8,24,34.5,24,1011.0,17,1009.4,24,8.2,24,24.2,24,33.0,44.1,43.0,,33.1,,0.38,G,999.9,0,1,1,0,0,0
725060,14756,2018,09,17,65.6,24,62.6,24,1020.6,17,1019.6,24,7.9,24,5.0,24,8.0,999.9,75.0,*,55.9,*,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,10,04,60.0,24,57.1,24,1017.6,18,1015.8,24,9.6,24,5.7,24,13.0,999.9,69.1,,55.9,,0.04,G,999.9,0,0,0,0,0,0
725060,14756,2018,08,28,73.0,24,71.2,24,1016.6,18,1015.1,24,3.5,24,9.0,24,15.9,20.0,84.0,,66.9,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,05,07,53.0,24,49.7,24,1015.9,18,1013.5,24,8.7,24,11.3,24,15.9,22.0,63.0,,46.0,,0.48,G,999.9,0,1,0,0,0,0
725060,14756,2018,06,29,68.0,24,66.0,24,1012.2,18,1010.0,22,4.4,24,7.0,24,14.0,999.9,75.9,,62.1,,0.96,G,999.9,1,1,0,0,0,0
725060,14756,2018,06,05,54.5,24,51.3,24,1004.6,18,1002.9,24,9.4,24,11.0,24,19.0,27.0,61.0,,48.0,,1.29,G,999.9,0,0,0,0,0,0
725060,14756,2018,03,22,36.1,24,35.3,24,1001.5,18,1000.0,24,6.6,24,21.5,24,29.9,41.0,37.9,*,33.8,*,0.86,G,999.9,0,1,1,0,0,0
725060,14756,2018,09,06,72.6,24,70.2,24,1021.0,19,1019.1,24,9.4,24,9.8,24,15.0,24.1,80.1,,61.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,08,01,69.2,24,67.6,24,1020.7,19,1018.9,24,7.5,24,8.6,24,14.0,999.9,73.9,,64.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,02,07,36.4,24,32.6,24,1030.4,19,1025.9,24,8.4,24,9.5,24,19.0,33.0,48.9,,19.9,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2018,06,20,62.8,24,58.8,24,1011.4,19,1009.8,24,7.9,24,5.2,24,12.0,999.9,78.1,,52.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,05,01,48.4,24,43.7,24,1015.9,19,1014.1,24,10.0,24,7.6,24,14.0,20.0,57.0,,41.0,,0.01,G,999.9,0,1,0,0,0,0
725060,14756,2018,08,07,75.8,24,74.1,24,1015.6,20,1014.2,24,6.7,24,9.7,24,15.0,999.9,82.0,,71.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,09,15,65.9,24,61.0,24,1022.9,20,1021.2,24,9.3,24,5.8,24,9.9,999.9,75.9,*,57.0,*,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,01,16,32.3,24,28.9,24,1032.0,20,1030.2,24,8.2,24,8.8,24,19.0,26.0,37.9,,28.0,,0.0,G,999.9,0,0,1,0,0,0
725060,14756,2018,06,13,59.4,24,57.0,24,1016.0,21,1014.2,24,7.9,24,11.5,24,15.9,21.0,66.0,,46.9,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2018,12,28,41.8,24,36.7,24,1027.6,21,1025.3,24,7.5,24,15.0,24,22.9,28.9,50.0,,26.1,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,12,05,31.6,24,20.6,24,1017.3,21,1015.6,24,10.0,24,7.0,24,15.0,999.9,46.9,,24.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,02,21,45.9,24,45.9,24,1026.2,22,1024.7,24,0.2,24,13.3,24,18.1,999.9,48.9,,44.1,,0.02,G,999.9,1,0,0,0,0,0
725060,14756,2018,01,05,23.0,24,13.8,24,995.7,22,992.2,24,9.5,24,23.4,24,28.0,39.0,42.1,,15.1,,2.14,G,999.9,0,0,1,0,0,0
725060,14756,2018,09,24,57.4,24,50.3,24,1030.2,23,1028.7,24,10.0,24,10.1,24,21.0,26.0,64.0,,50.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,01,01,9.5,24,-0.5,24,1022.2,23,1020.5,24,10.0,24,15.0,24,18.1,25.1,21.0,,5.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,08,26,68.2,24,60.3,24,1021.4,23,1019.8,24,10.0,24,5.4,24,11.1,999.9,77.0,,57.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,11,09,48.3,24,37.1,24,1025.5,23,1023.7,24,10.0,24,11.1,24,18.1,22.0,57.9,,39.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,12,24,35.2,24,29.1,24,1017.2,23,1015.5,24,9.5,24,4.9,24,12.0,999.9,39.9,,28.9,,0.0,G,999.9,0,1,1,0,0,0
725060,14756,2018,03,21,36.8,24,32.7,24,1005.4,23,1003.7,24,8.6,24,21.0,24,28.0,36.9,39.0,,27.0,,0.0,G,999.9,0,1,1,0,0,0
725060,14756,2018,07,31,68.9,24,65.8,24,1020.4,23,1018.7,24,8.4,24,4.9,24,8.0,999.9,80.1,,64.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2018,10,06,55.5,24,46.3,24,1023.0,23,1021.4,24,10.0,24,6.0,24,9.9,999.9,66.9,,46.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,07,11,68.3,24,65.1,24,1012.8,23,1011.1,24,9.3,24,8.9,24,17.1,999.9,73.9,,63.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,10,29,54.9,24,48.9,24,1008.4,23,1006.7,24,9.8,24,11.7,24,20.0,28.0,61.0,,51.1,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,05,21,60.9,24,51.0,24,1019.0,23,1017.2,24,9.5,24,8.7,24,12.0,999.9,69.1,,52.0,,0.03,G,999.9,0,1,0,0,0,0
725060,14756,2018,09,10,62.3,24,55.4,24,1025.1,24,1023.5,24,9.5,24,13.4,24,19.0,26.0,68.0,,59.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2018,01,20,38.1,24,32.5,24,1010.9,24,1009.3,24,10.0,24,14.3,24,25.1,34.0,46.9,,24.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2018,08,27,73.1,24,69.6,24,1017.3,24,1015.7,24,9.1,24,8.7,24,12.0,999.9,84.0,,62.1,,0.0,G,999.9,0,0,0,0,0,0
