stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
725060,14756,2013,08,22,70.5,24,68.9,24,1016.9,11,1015.0,24,3.9,24,9.8,24,14.0,999.9,79.0,,64.0,,0.01,G,999.9,1,0,0,0,0,0
725060,14756,2013,06,25,69.7,24,63.8,24,1012.8,23,1011.0,24,8.4,24,10.2,24,14.0,999.9,78.1,,64.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,06,21,62.0,24,56.1,24,1025.9,24,1024.3,24,10.0,24,8.3,24,11.1,999.9,68.0,,57.0,,0.05,G,999.9,0,0,0,0,0,0
725060,14756,2013,11,11,47.1,24,30.4,24,1015.7,24,1014.1,24,10.0,24,15.9,24,22.0,31.1,60.1,,42.1,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,12,27,33.1,24,22.7,24,1023.9,24,1022.2,24,10.0,24,10.0,24,15.9,22.0,43.0,,23.0,,0.22,G,999.9,0,0,0,0,0,0
725060,14756,2013,10,21,54.4,24,41.1,24,1018.5,24,1016.9,24,10.0,24,7.1,24,15.0,19.0,64.0,,39.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,07,11,71.8,24,69.7,24,1011.6,14,1010.0,24,4.9,24,9.5,24,13.0,19.0,75.9,,69.1,,0.01,G,999.9,0,1,0,0,1,0
725060,14756,2013,05,29,57.9,24,54.7,24,1021.0,14,1019.7,24,4.9,24,10.9,24,19.0,26.0,61.0,*,55.4,*,0.51,G,999.9,0,1,0,0,1,0
725060,14756,2013,03,07,38.3,24,35.2,24,1008.2,18,1006.7,24,4.1,24,31.6,24,39.0,55.0,41.0,*,33.8,*,0.8,G,999.9,0,1,1,0,0,0
725060,14756,2013,01,28,27.3,24,10.8,24,1028.9,21,1026.4,24,8.8,24,7.4,24,14.0,20.0,32.0,,21.9,,0.0,G,999.9,0,1,1,0,0,0
725060,14756,2013,08,19,65.5,24,60.8,24,1017.5,24,1015.8,24,9.5,24,8.1,24,13.0,999.9,73.9,,57.0,,0.39,G,999.9,0,1,0,0,0,0
725060,14756,2013,01,13,45.4,24,44.9,24,1020.7,10,1019.0,24,4.3,24,5.8,24,9.9,999.9,46.9,,44.1,,0.01,G,999.9,1,0,0,0,0,0
725060,14756,2013,05,20,57.5,24,54.5,24,1020.4,11,1018.0,24,2.9,24,10.3,24,17.1,22.0,62.1,,55.0,,0.33,G,999.9,1,1,0,0,0,0
725060,14756,2013,07,09,72.7,24,69.3,24,1018.0,11,1016.4,24,5.7,24,7.0,24,13.0,999.9,80.1,,69.1,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,07,03,68.7,24,67.2,24,1024.1,13,1022.3,24,2.5,24,9.5,24,15.0,999.9,72.0,*,64.4,*,0.03,G,999.9,1,0,0,0,0,0
725060,14756,2013,08,14,68.4,24,59.6,24,1007.5,16,1005.2,24,8.3,24,9.6,24,19.0,24.1,73.0,,64.0,,0.5,G,999.9,0,0,0,0,0,0
725060,14756,2013,10,07,65.7,24,62.3,24,1017.4,20,1016.1,24,8.5,24,11.9,24,15.0,20.0,73.0,,53.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,09,21,63.6,24,60.3,24,1015.6,23,1014.4,24,9.9,24,7.8,24,13.0,999.9,72.0,,54.0,,0.01,G,999.9,1,0,0,0,0,0
725060,14756,2013,08,11,69.5,24,56.7,24,1017.0,24,1015.4,24,10.0,24,7.5,24,11.1,999.9,80.1,,60.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,04,28,48.0,24,38.5,24,1027.1,24,1025.4,24,9.8,24,3.9,24,8.0,999.9,57.0,,37.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,08,01,68.9,24,64.7,24,1016.5,24,1014.9,24,9.8,24,5.3,24,9.9,999.9,78.1,,63.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,07,06,73.0,24,69.2,24,1018.5,24,1017.1,24,8.1,24,13.1,24,15.9,22.9,79.0,,68.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,10,22,59.1,24,52.4,24,1012.5,24,1010.8,24,10.0,24,6.1,24,8.9,999.9,66.9,,39.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,12,28,39.3,24,29.8,24,1022.2,24,1020.6,24,9.9,24,10.4,24,18.1,24.1,50.0,,27.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,01,05,37.3,24,24.5,24,1017.3,24,1015.7,24,10.0,24,13.2,24,20.0,28.0,42.1,,30.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,05,12,56.2,24,53.1,24,1005.6,13,1004.4,24,3.3,24,11.0,24,17.1,22.9,59.0,,54.0,,1.62,G,999.9,1,1,0,0,0,0
725060,14756,2013,05,06,49.2,24,43.4,24,1024.3,15,1022.8,24,5.1,24,5.5,24,8.9,999.9,61.0,,44.1,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,07,02,67.7,24,65.5,24,1022.2,17,1020.4,24,4.0,24,9.5,24,13.0,18.1,73.0,,64.9,,0.04,G,999.9,1,1,0,0,0,0
725060,14756,2013,06,14,55.0,24,50.7,24,1003.0,18,1001.0,24,7.0,24,18.3,24,28.0,36.9,60.1,,52.0,,0.12,G,999.9,0,1,0,0,0,0
725060,14756,2013,12,26,33.3,24,26.8,24,1029.1,18,1025.5,24,9.3,24,7.8,24,15.0,22.0,43.0,,21.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,04,09,49.4,24,43.4,24,1015.9,20,1014.1,24,6.7,24,10.7,24,20.0,28.0,63.0,,39.9,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2013,04,24,47.5,24,43.6,24,1012.9,21,1011.0,24,7.0,24,19.2,24,28.0,36.9,52.0,*,44.6,*,1.77,G,999.9,0,1,0,0,0,0
725060,14756,2013,03,14,37.0,24,25.3,24,1007.7,22,1006.1,24,9.7,24,10.4,24,18.1,26.0,44.1,,30.0,,0.49,G,999.9,0,0,1,0,0,0
725060,14756,2013,07,25,67.7,24,62.8,24,1014.3,22,1012.7,24,9.7,24,13.8,24,19.0,27.0,75.0,,64.0,,0.4,G,999.9,0,1,0,0,0,0
725060,14756,2013,10,04,62.8,24,57.5,24,1017.7,22,1016.1,24,9.3,24,5.2,24,8.9,999.9,71.1,*,53.6,*,0.01,G,999.9,1,0,0,0,0,0
725060,14756,2013,02,07,29.4,24,13.4,24,1028.7,23,1027.2,24,10.0,24,10.2,24,14.0,19.0,35.1,,25.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,03,24,39.1,24,23.3,24,1008.5,24,1006.8,24,10.0,24,10.4,24,15.0,22.0,45.0,,34.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,04,30,51.0,24,30.2,24,1026.2,24,1024.6,24,10.0,24,5.2,24,11.1,999.9,63.0,,39.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,01,11,38.0,24,31.4,24,1030.6,24,1029.0,24,10.0,24,5.4,24,11.1,999.9,44.1,,32.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,06,16,61.3,24,57.0,24,1013.5,24,1011.9,24,8.9,24,9.2,24,15.0,22.0,66.0,,57.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,05,13,53.1,24,37.1,24,1013.5,24,1011.9,24,9.9,24,11.9,24,18.1,22.0,57.0,,46.0,,0.07,G,999.9,0,0,0,0,0,0
725060,14756,2013,06,28,66.1,24,64.8,24,1004.7,11,1003.5,24,2.1,24,12.9,24,26.0,33.0,69.8,*,64.0,*,0.85,G,999.9,1,1,0,0,1,0
725060,14756,2013,12,23,48.7,24,47.5,24,1015.7,12,1014.1,24,3.5,24,6.7,24,14.0,21.0,55.9,,39.9,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2013,06,07,56.1,24,53.2,24,1016.3,19,1014.8,24,7.7,24,11.8,24,18.1,26.0,59.0,,54.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,12,09,40.8,24,36.3,24,1023.6,20,1021.2,24,6.8,24,11.2,24,21.0,34.0,51.8,*,33.1,*,0.13,G,999.9,0,1,1,0,0,0
725060,14756,2013,11,26,44.4,24,33.4,24,1026.6,22,1025.1,24,10.0,24,11.3,24,19.0,26.0,50.0,,23.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,10,29,47.5,24,34.1,24,1027.6,24,1026.0,24,10.0,24,6.8,24,15.0,20.0,57.9,,36.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,11,14,42.8,24,27.4,24,1021.3,24,1019.7,24,10.0,24,14.2,24,22.0,28.9,50.0,,30.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,02,09,29.2,24,25.8,24,997.4,7,992.9,16,1.2,24,35.3,24,49.0,63.9,37.4,*,23.0,*,1.64,G,999.9,1,1,1,0,0,0
725060,14756,2013,05,24,61.0,24,58.7,24,1009.8,8,1007.5,24,2.1,24,14.0,24,27.0,39.0,64.0,*,57.2,*,1.24,G,999.9,1,1,0,0,0,0
725060,14756,2013,05,09,57.2,24,53.6,24,1015.2,12,1014.2,24,5.0,24,6.2,24,14.0,999.9,62.6,*,53.6,*,0.01,G,999.9,1,1,0,0,0,0
725060,14756,2013,01,12,42.7,24,41.5,24,1022.6,16,1020.4,24,7.1,24,7.9,24,13.0,20.0,46.4,*,39.2,*,0.17,G,999.9,0,1,0,0,0,0
725060,14756,2013,10,23,52.5,24,44.6,24,1005.8,23,1004.1,24,9.8,24,7.9,24,12.0,999.9,66.9,,48.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,04,02,39.6,24,18.8,24,1011.4,23,1009.5,24,9.9,24,17.2,24,22.9,33.0,51.1,,32.0,,0.02,G,999.9,0,1,0,0,0,0
725060,14756,2013,12,06,50.6,24,49.7,24,1015.2,9,1013.6,24,3.0,24,8.4,24,14.0,19.0,55.9,,33.1,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2013,07,21,72.8,24,69.1,24,1012.6,17,1010.6,24,6.6,24,5.3,24,12.0,999.9,77.0,,66.9,,0.04,G,999.9,0,1,0,0,0,0
725060,14756,2013,10,31,54.8,24,50.9,24,1021.4,18,1020.4,24,9.1,24,6.0,24,12.0,999.9,62.1,,34.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,03,05,38.5,24,29.8,24,1009.5,18,1008.1,24,9.9,24,14.9,24,21.0,27.0,43.0,,35.1,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,12,05,43.4,24,40.5,24,1021.5,21,1019.4,24,8.3,24,7.4,24,13.0,20.0,51.1,,30.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,04,10,46.5,24,42.0,24,1014.1,21,1012.4,24,7.6,24,8.8,24,15.9,17.1,54.0,,41.0,,0.12,G,999.9,1,1,0,0,0,0
725060,14756,2013,04,16,46.0,24,40.5,24,1028.7,22,1027.2,24,10.0,24,9.3,24,15.9,999.9,53.1,,37.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,03,11,39.9,24,34.7,24,1026.1,23,1024.5,24,10.0,24,6.5,24,11.1,999.9,45.0,,36.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,10,26,49.0,24,32.9,24,1020.1,24,1018.4,24,10.0,24,13.7,24,25.1,34.0,57.9,,32.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,06,10,62.2,24,56.1,24,1021.3,24,1019.7,24,9.3,24,6.0,24,8.9,999.9,72.0,,53.1,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,03,29,45.2,24,34.3,24,1016.4,24,1014.8,24,10.0,24,8.9,24,14.0,20.0,54.0,,39.0,,0.02,G,999.9,0,0,0,0,0,0
725060,14756,2013,04,14,46.1,24,38.4,24,1015.5,24,1013.9,24,9.6,24,7.7,24,13.0,999.9,55.9,,39.0,,0.09,G,999.9,0,0,0,0,0,0
725060,14756,2013,10,15,53.9,24,47.3,24,1023.8,24,1022.3,24,10.0,24,6.3,24,12.0,999.9,63.0,,41.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,01,01,38.0,24,25.6,24,1008.8,24,1007.2,24,10.0,24,15.0,24,21.0,28.0,41.0,,33.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,10,03,65.8,24,56.3,24,1016.4,24,1014.8,24,10.0,24,6.5,24,8.9,999.9,75.9,,59.0,,0.0,I,999.9,0,0,0,0,0,0
725060,14756,2013,04,18,46.5,24,37.3,24,1028.1,24,1026.5,24,10.0,24,8.8,24,17.1,24.1,54.0,,35.1,,0.0,I,999.9,0,0,0,0,0,0
725060,14756,2013,09,22,66.3,24,63.4,24,1007.0,20,1005.1,24,8.8,24,9.8,24,15.0,29.9,72.0,,60.1,,0.24,B,999.9,0,1,0,0,0,0
725060,14756,2013,01,29,35.4,23,34.9,23,1019.0,11,1017.1,23,2.6,23,4.9,23,9.9,999.9,37.4,*,33.1,*,0.08,G,999.9,1,1,0,0,0,0
725060,14756,2013,04,11,46.2,23,41.0,23,1013.7,12,1011.7,23,6.6,23,10.0,23,19.0,26.0,52.0,*,42.8,*,0.06,G,999.9,1,1,0,0,0,0
725060,14756,2013,03,20,36.5,23,25.7,23,1007.3,20,1005.4,23,10.0,23,17.9,23,25.1,32.1,42.1,,32.0,,0.35,G,999.9,0,0,0,0,0,0
725060,14756,2013,12,10,38.8,24,35.1,24,1012.4,18,1010.5,24,6.7,24,9.1,24,17.1,25.1,51.1,,33.1,,0.2,G,999.9,1,0,1,0,0,0
725060,14756,2013,01,09,39.9,24,37.6,24,1026.2,19,1024.8,24,6.8,24,5.3,24,11.1,999.9,46.0,,28.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,07,07,74.4,24,69.8,24,1016.3,23,1014.6,24,9.0,24,9.1,24,14.0,19.0,82.0,,69.1,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,07,31,70.6,24,62.6,24,1019.3,24,1017.7,24,10.0,24,6.7,24,8.9,999.9,78.1,,64.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,11,29,31.2,24,12.9,24,1033.0,24,1031.3,24,10.0,24,8.7,24,14.0,17.1,42.1,,26.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,12,04,39.8,24,31.7,24,1017.2,24,1015.6,24,9.8,24,6.4,24,11.1,999.9,45.0,,30.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,01,10,43.5,24,30.4,24,1024.0,24,1022.4,24,9.9,24,14.7,24,21.0,32.1,48.0,,36.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,09,05,67.4,24,62.1,24,1013.8,20,1012.4,24,10.0,24,10.4,24,17.1,22.0,75.9,,61.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,10,11,60.6,24,56.6,24,1018.4,22,1016.9,24,10.0,24,13.3,24,19.0,26.0,64.9,,55.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,01,04,32.2,24,21.1,24,1015.2,22,1013.3,24,10.0,24,11.3,24,22.0,29.9,41.0,,24.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,11,16,51.2,24,43.6,24,1025.0,24,1023.3,24,9.6,24,6.5,24,9.9,999.9,57.9,,46.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,03,17,34.8,24,21.5,24,1014.7,24,1013.1,24,9.9,24,7.5,24,14.0,20.0,39.9,,28.0,,0.0,G,999.9,0,0,1,0,0,0
725060,14756,2013,06,20,60.6,24,53.1,24,1023.9,24,1022.3,24,9.6,24,5.6,24,12.0,999.9,69.1,,52.0,,0.1,G,999.9,0,0,0,0,0,0
725060,14756,2013,06,22,63.4,24,58.5,24,1024.6,24,1023.0,24,10.0,24,8.2,24,12.0,999.9,71.1,,59.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,04,19,52.6,24,49.4,24,1018.1,11,1016.4,24,4.6,24,12.5,24,19.0,29.9,59.0,,46.0,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2013,01,16,41.6,24,40.0,24,1018.3,11,1015.1,24,7.0,24,8.8,24,21.0,27.0,45.0,*,39.2,*,0.35,G,999.9,0,1,0,0,0,0
725060,14756,2013,12,07,39.7,24,34.5,24,1021.6,14,1019.0,24,7.8,24,11.8,24,19.0,25.1,55.9,,37.0,,0.51,G,999.9,0,1,0,0,0,0
725060,14756,2013,05,26,50.2,24,41.8,24,1010.9,17,1008.0,24,9.3,24,13.9,24,19.0,28.0,57.0,*,44.6,*,0.54,G,999.9,0,1,0,0,0,0
725060,14756,2013,12,30,42.5,24,36.9,24,1008.3,19,1004.0,24,8.8,24,14.1,24,25.1,34.0,54.0,,35.1,,0.75,G,999.9,0,1,0,0,0,0
725060,14756,2013,07,23,72.1,24,70.0,24,1007.1,14,1005.2,24,3.7,24,8.1,24,14.0,19.0,78.8,*,66.2,*,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,10,17,59.4,24,57.4,24,1011.5,19,1010.1,24,7.9,24,6.1,24,11.1,999.9,63.0,,55.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,02,06,34.8,24,30.4,24,1014.9,19,1013.0,24,9.0,24,6.1,24,13.0,17.1,39.2,*,32.0,*,0.02,G,999.9,0,0,1,0,0,0
725060,14756,2013,06,23,64.9,24,60.9,24,1021.8,21,1020.3,24,9.8,24,9.0,24,14.0,999.9,70.0,,61.0,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2013,04,22,43.0,24,29.8,24,1037.8,22,1036.1,24,10.0,24,11.3,24,20.0,25.1,50.0,,34.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,03,03,37.4,24,29.3,24,1002.6,23,1001.0,24,10.0,24,7.1,24,11.1,999.9,39.9,,36.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,03,02,38.2,24,29.1,24,1004.0,24,1002.4,24,10.0,24,9.4,24,14.0,15.0,42.1,,36.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,07,15,76.3,24,71.2,24,1021.6,24,1020.0,24,9.3,24,5.7,24,9.9,999.9,82.9,,69.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,02,02,27.6,24,10.4,24,1020.9,24,1019.3,24,10.0,24,12.5,24,19.0,26.0,35.1,,21.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,11,05,43.5,24,30.4,24,1037.8,24,1036.1,24,10.0,24,3.9,24,7.0,999.9,50.0,,37.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,03,22,34.3,24,27.6,24,1003.8,16,1001.9,22,6.8,24,13.6,24,19.0,26.0,39.0,,30.0,,0.23,G,999.9,0,1,1,0,0,0
725060,14756,2013,06,09,63.6,24,57.2,24,1019.3,17,1017.3,20,6.9,24,8.1,24,13.0,999.9,72.0,,53.1,,0.01,G,999.9,1,0,0,0,0,0
725060,14756,2013,11,28,40.1,24,28.4,24,1014.2,19,1007.2,24,9.4,24,14.9,24,24.1,35.9,60.1,,30.0,,1.86,G,999.9,0,1,0,0,0,0
725060,14756,2013,03,26,39.8,24,28.7,24,1002.7,19,999.6,24,9.7,24,15.5,24,24.1,34.0,46.9,,35.1,,0.05,G,999.9,0,1,1,0,0,0
725060,14756,2013,10,08,61.5,24,51.6,24,1019.7,20,1017.1,24,8.7,24,12.2,24,18.1,24.1,73.0,,52.0,,0.47,G,999.9,0,1,0,0,0,0
725060,14756,2013,11,03,49.4,24,43.7,24,1013.0,20,1011.4,24,8.8,24,12.0,24,24.1,28.9,60.1,,42.1,,0.05,G,999.9,0,1,0,0,0,0
725060,14756,2013,08,18,64.8,24,58.4,24,1023.8,20,1022.4,24,8.4,24,3.3,24,8.0,999.9,75.9,,55.9,,0.01,G,999.9,1,1,0,0,0,0
725060,14756,2013,01,17,39.4,24,34.6,24,1014.2,21,1011.9,24,8.6,24,8.6,24,14.0,20.0,41.0,,37.0,,0.47,G,999.9,1,0,0,0,0,0
725060,14756,2013,04,27,46.6,24,34.7,24,1029.1,21,1027.6,24,8.6,24,3.9,24,8.0,999.9,55.9,,35.1,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,03,04,37.0,24,26.4,24,1002.1,22,1000.4,24,10.0,24,11.5,24,17.1,25.1,43.0,,32.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,05,19,56.3,24,49.4,24,1027.4,22,1025.7,24,9.3,24,6.6,24,12.0,999.9,63.0,,46.9,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,01,26,24.4,24,16.6,24,1016.4,22,1014.7,24,8.6,24,10.5,24,15.9,19.0,28.0,,21.9,,0.0,G,999.9,0,0,1,0,0,0
725060,14756,2013,09,24,54.5,24,42.7,24,1013.0,24,1011.4,24,10.0,24,8.4,24,13.0,19.0,61.0,,46.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,09,04,68.5,24,61.9,24,1011.4,24,1009.8,24,8.9,24,8.8,24,15.0,20.0,73.9,,63.0,,0.06,G,999.9,0,1,0,0,0,0
725060,14756,2013,04,03,42.6,24,15.7,24,1015.8,24,1014.2,24,10.0,24,17.0,24,25.1,34.0,51.1,*,33.8,*,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,08,26,68.3,24,64.1,24,1020.1,24,1018.5,24,10.0,24,11.2,24,19.0,22.0,75.0,,50.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,09,28,59.2,24,50.1,24,1024.6,24,1023.0,24,10.0,24,7.4,24,11.1,999.9,69.1,,50.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,09,06,60.3,24,47.8,24,1021.1,24,1019.5,24,10.0,24,5.3,24,12.0,999.9,75.9,,52.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,12,15,40.0,24,37.1,24,1004.5,16,1003.9,24,5.8,24,18.9,24,26.0,36.9,51.8,*,32.0,*,0.87,G,999.9,0,1,1,0,0,0
725060,14756,2013,01,15,42.3,24,38.3,24,1023.1,17,1021.6,24,9.5,24,8.0,24,15.0,999.9,48.9,,39.0,,0.24,G,999.9,0,1,0,0,0,0
725060,14756,2013,11,22,46.2,24,41.9,24,1024.5,20,1022.6,24,9.4,24,5.6,24,18.1,25.1,54.0,,30.9,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,12,29,43.2,24,40.6,24,1016.7,21,1013.3,24,6.9,24,7.8,24,24.1,32.1,50.0,,27.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,03,12,46.0,24,43.9,24,1018.9,23,1017.1,24,7.5,24,13.1,24,17.1,26.0,50.0,,41.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,08,03,69.3,24,66.1,24,1011.8,23,1010.2,24,7.2,24,10.9,24,15.9,22.9,75.9,,66.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2013,09,09,59.8,24,42.5,24,1021.4,24,1019.7,24,10.0,24,8.2,24,15.9,22.0,75.9,,50.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2013,06,30,65.4,24,64.2,24,1012.1,7,1009.6,24,1.9,24,8.8,24,14.0,999.9,69.1,,64.0,,0.05,G,999.9,1,1,0,0,0,0
725060,14756,2013,02,17,30.9,24,25.6,24,998.1,13,995.1,24,4.2,24,23.6,24,34.0,49.9,39.0,,23.0,,0.01,G,999.9,1,1,1,0,0,0
725060,14756,2013,08,09,70.7,24,68.8,24,1016.9,20,1014.5,24,9.3,24,13.1,24,21.0,27.0,75.0,,61.0,,0.03,G,999.9,0,1,0,0,0,0
725060,14756,2013,03,25,38.1,24,29.8,24,1003.3,23,1001.4,24,10.0,24,9.7,24,20.0,28.0,46.9,,32.0,,0.0,G,999.9,0,1,1,0,0,0
725060,14756,2013,08,20,71.0,24,64.7,24,1017.3,24,1015.6,24,9.5,24,7.0,24,11.1,999.9,78.1,,57.0,,0.01,G,999.9,0,1,0,0,0,0
725060,14756,2013,10,27,54.3,24,38.7,24,1012.5,24,1010.9,24,10.0,24,13.8,24,26.0,35.9,57.9,*,50.0,*,0.01,G,999.9,0,1,0,0,0,0
725060,14756,2013,05,21,58.0,24,55.5,24,1014.3,7,1012.8,24,0.3,24,7.8,24,14.0,999.9,61.0,*,55.4,*,0.24,G,999.9,1,0,0,0,0,0
725060,14756,2013,05,22,57.8,24,55.1,24,1013.8,9,1012.2,24,2.5,24,7.1,24,13.0,17.1,64.0,,53.1,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,01,14,47.2,24,47.1,24,1017.5,12,1015.7,24,1.3,24,8.2,24,15.9,21.0,51.8,*,44.6,*,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2013,06,08,62.3,24,59.6,24,1009.3,14,1006.7,24,4.8,24,19.1,24,25.1,35.0,64.9,,57.0,,0.94,G,999.9,1,1,0,0,0,0
725060,14756,2013,11,18,55.9,24,53.7,24,1006.1,15,1006.8,24,5.0,24,13.5,24,24.1,35.0,60.8,*,51.1,*,0.23,G,999.9,1,1,0,0,0,0
